Task ID,O*NET-SOC Code,Occupation,Task,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill,Skill ID,Industry Group,Worker Rating Count,Worker Automation Desire,Worker Time Rating,Worker Core Skill,Worker Job Security,Worker Enjoyment,Worker Physical Req,Worker Interpersonal Req,Worker Uncertainty Req,Worker Domain Req,Worker Agency Req,Worker Auto Reason Free Time,Worker Auto Reason Repetitive,Worker Auto Reason Human Error,Worker Auto Reason Stress,Worker Auto Reason Difficulty,Worker Auto Reason Scale,Worker Agency Reason Physical,Worker Agency Reason Control,Worker Agency Reason Domain,Worker Agency Reason Empathy,Worker Agency Reason Quality,Worker Agency Reason Dynamic,Worker Agency Reason Ethical,Expert Rating Count,Expert Automation Capacity,Expert Physical Req,Expert Uncertainty Req,Expert Domain Req,Expert Interpersonal Req,Expert Agency Req
18857,13-1071.00,Human Resources Specialists,Contact job applicants to inform them of the status of their applications.,Core,3.0,3.0,3.91,72.05,79730.0,917460.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"Kinh doanh, tài chính và quản trị tổ chức",10,2.5,2.6,3.1,2.4,2.6,1.7,3.2,2.6,2.8,2.5,40.0,20.0,20.0,0.0,0.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,20.0,2,5.0,1.0,1.5,1.5,1.5,1.5
18865,13-1071.00,Human Resources Specialists,"Perform searches for qualified job candidates, using sources such as computer databases, networking, Internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals.",Core,3.0,3.0,3.86,83.53,79730.0,917460.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",10,2.9,3.0,3.4,2.0,2.9,2.0,2.9,2.9,3.2,3.1,30.0,40.0,20.0,20.0,30.0,20.0,10.0,20.0,20.0,10.0,20.0,20.0,20.0,3,3.0,2.0,2.6666666666666665,2.6666666666666665,3.3333333333333335,2.3333333333333335
18853,13-1071.00,Human Resources Specialists,Analyze employment-related data and prepare required reports.,Core,4.0,4.0,3.81,78.86,79730.0,917460.0,"['Judging the Qualities of Objects, Services, or People', 'Documenting/Recording Information']","['4.A.2.a.1', '4.A.3.b.6']","Kinh doanh, tài chính và quản trị tổ chức",10,3.1,1.6,2.6,1.7,2.5,2.1,2.0,2.0,2.6,2.1,30.0,20.0,30.0,30.0,10.0,40.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,3,4.0,1.3333333333333333,3.0,3.3333333333333335,1.3333333333333333,1.6666666666666667
21097,13-1071.00,Human Resources Specialists,Administer employee benefit plans.,Supplemental,3.0,3.0,4.45,51.51,79730.0,917460.0,['Staffing Organizational Units'],['4.A.4.c.2'],"Kinh doanh, tài chính và quản trị tổ chức",7,2.142857142857143,1.5714285714285714,2.142857142857143,1.2857142857142858,1.7142857142857142,2.4285714285714284,2.5714285714285716,2.5714285714285716,3.0,2.7142857142857144,14.285714285714285,0.0,28.57142857142857,14.285714285714285,0.0,14.285714285714285,0.0,14.285714285714285,14.285714285714285,0.0,0.0,0.0,0.0,2,2.0,1.5,2.0,2.5,2.0,3.5
18869,13-1071.00,Human Resources Specialists,"Schedule or administer skill, intelligence, psychological, or drug tests for current or prospective employees.",Supplemental,3.0,3.0,4.34,51.62,79730.0,917460.0,['Staffing Organizational Units'],['4.A.4.c.2'],"Kinh doanh, tài chính và quản trị tổ chức",9,2.4444444444444446,2.111111111111111,2.3333333333333335,1.3333333333333333,2.111111111111111,2.111111111111111,2.7777777777777777,2.4444444444444446,2.7777777777777777,2.6666666666666665,22.22222222222222,11.11111111111111,22.22222222222222,11.11111111111111,0.0,11.11111111111111,0.0,44.44444444444444,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,0.0,2,2.0,4.0,1.5,2.5,3.5,4.0
18855,13-1071.00,Human Resources Specialists,Conduct reference or background checks on job applicants.,Supplemental,3.0,3.0,4.28,60.14,79730.0,917460.0,['Processing Information'],['4.A.2.a.2'],"Kinh doanh, tài chính và quản trị tổ chức",10,2.4,2.0,2.6,1.5,2.2,1.7,2.7,2.6,2.6,3.2,40.0,20.0,20.0,10.0,0.0,10.0,0.0,20.0,20.0,50.0,40.0,10.0,20.0,3,3.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.6666666666666665
18876,13-1071.00,Human Resources Specialists,"Review and evaluate applicant qualifications or eligibility for specified licensing, according to established guidelines and designated licensing codes.",Supplemental,6.0,6.0,4.11,63.59,79730.0,917460.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Kinh doanh, tài chính và quản trị tổ chức",3,3.0,1.6666666666666667,2.0,3.6666666666666665,2.3333333333333335,1.3333333333333333,1.6666666666666667,3.0,2.6666666666666665,3.3333333333333335,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,2,4.0,1.0,2.5,2.5,2.5,4.0
8937,13-1081.00,Logisticians,"Review logistics performance with customers against targets, benchmarks, and service agreements.",Core,3.0,3.0,4.12,100.0,87600.0,235640.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
8940,13-1081.00,Logisticians,"Report project plans, progress, and results.",Core,3.0,3.0,3.92,100.0,87600.0,235640.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
8938,13-1081.00,Logisticians,"Develop and implement technical project management tools, such as plans, schedules, and responsibility and compliance matrices.",Core,3.0,3.0,3.65,95.83,87600.0,235640.0,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
8951,13-1081.00,Logisticians,"Manage the logistical aspects of product life cycles, including coordination or provisioning of samples, and the minimization of obsolescence.",Core,4.0,4.0,3.44,75.0,87600.0,235640.0,['Thinking Creatively'],['4.A.2.b.2'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15898,13-1081.02,Logistics Analysts,Maintain databases of logistics information.,Core,4.0,4.0,4.48,95.45,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Kinh doanh, tài chính và quản trị tổ chức",8,2.875,2.5,2.875,2.375,2.625,2.25,2.625,2.375,2.75,2.875,62.5,75.0,37.5,25.0,12.5,25.0,50.0,25.0,25.0,50.0,50.0,12.5,0.0,2,4.5,1.0,2.0,3.0,1.5,2.0
20009,13-1081.02,Logistics Analysts,"Remotely monitor the flow of vehicles or inventory, using Web-based logistics information systems to track vehicles or containers.",Core,5.0,5.0,4.39,81.82,,,['Monitoring and Controlling Resources'],['4.A.4.c.3'],"Kinh doanh, tài chính và quản trị tổ chức",6,3.0,1.8333333333333333,2.5,2.0,2.3333333333333335,2.0,2.3333333333333335,2.5,2.3333333333333335,2.1666666666666665,66.66666666666666,66.66666666666666,16.666666666666664,33.33333333333333,0.0,50.0,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,2,3.0,1.0,2.0,4.0,1.5,3.0
15889,13-1081.02,Logistics Analysts,"Communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",Core,5.0,5.0,4.38,72.73,,,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"Kinh doanh, tài chính và quản trị tổ chức",6,2.3333333333333335,2.6666666666666665,3.0,3.1666666666666665,2.8333333333333335,2.5,3.6666666666666665,3.5,3.5,3.5,50.0,16.666666666666664,33.33333333333333,33.33333333333333,16.666666666666664,33.33333333333333,50.0,83.33333333333334,66.66666666666666,83.33333333333334,16.666666666666664,66.66666666666666,33.33333333333333,2,2.0,3.5,3.5,2.5,4.0,4.0
15890,13-1081.02,Logistics Analysts,Track product flow from origin to final delivery.,Core,6.0,6.0,4.35,90.91,,,['Monitoring and Controlling Resources'],['4.A.4.c.3'],"Kinh doanh, tài chính và quản trị tổ chức",6,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.5,2.1666666666666665,3.1666666666666665,3.0,3.0,3.0,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,33.33333333333333,33.33333333333333,16.666666666666664,50.0,66.66666666666666,33.33333333333333,66.66666666666666,0.0,2,2.0,3.5,2.0,3.5,4.0,4.0
15903,13-1081.02,Logistics Analysts,"Interpret data on logistics elements, such as availability, maintainability, reliability, supply chain management, strategic sourcing or distribution, supplier management, or transportation.",Core,5.0,5.0,4.19,95.45,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.6,2.6,3.2,2.6,3.0,2.6,3.2,3.2,3.6,3.2,40.0,20.0,0.0,0.0,20.0,20.0,80.0,40.0,40.0,60.0,40.0,60.0,20.0,3,2.6666666666666665,1.6666666666666667,3.0,4.0,2.0,2.6666666666666665
15893,13-1081.02,Logistics Analysts,Recommend improvements to existing or planned logistics processes.,Core,3.0,3.0,4.14,100.0,,,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Kinh doanh, tài chính và quản trị tổ chức",4,2.25,2.5,2.5,1.75,3.0,2.25,2.75,2.75,3.0,2.5,0.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,0.0,2,3.5,1.5,1.5,3.0,1.5,2.5
15904,13-1081.02,Logistics Analysts,"Apply analytic methods or tools to understand, predict, or control logistics operations or processes.",Core,3.0,3.0,4.1,90.91,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",3,4.333333333333333,2.0,3.0,3.0,3.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.6666666666666665,2.0,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,3,3.0,1.0,3.3333333333333335,3.3333333333333335,1.3333333333333333,2.3333333333333335
15895,13-1081.02,Logistics Analysts,Prepare reports on logistics performance measures.,Core,4.0,4.0,4.05,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Kinh doanh, tài chính và quản trị tổ chức",3,3.6666666666666665,2.3333333333333335,2.3333333333333335,1.0,2.3333333333333335,2.0,2.0,2.0,3.3333333333333335,2.3333333333333335,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.66666666666666,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,3,3.6666666666666665,1.3333333333333333,2.6666666666666665,2.3333333333333335,2.6666666666666665,3.0
15883,13-1081.02,Logistics Analysts,Enter logistics-related data into databases.,Core,6.0,6.0,4.0,86.36,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.8,2.6,2.6,1.4,2.2,1.4,2.6,2.2,2.8,2.8,60.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,40.0,20.0,20.0,0.0,2,4.5,1.0,3.0,1.5,1.0,1.0
15894,13-1081.02,Logistics Analysts,"Provide ongoing analyses in areas such as transportation costs, parts procurement, back orders, or delivery processes.",Core,4.0,4.0,3.95,100.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.4,2.6,3.2,2.2,3.0,2.4,3.6,3.2,3.6,3.4,40.0,40.0,20.0,0.0,0.0,20.0,60.0,40.0,60.0,60.0,40.0,40.0,20.0,2,3.5,2.5,3.5,4.0,2.5,3.5
15905,13-1081.02,Logistics Analysts,"Analyze logistics data, using methods such as data mining, data modeling, or cost or benefit analysis.",Core,5.0,5.0,3.95,95.45,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15897,13-1081.02,Logistics Analysts,"Monitor inventory transactions at warehouse facilities to assess receiving, storage, shipping, or inventory integrity.",Core,5.0,5.0,3.93,68.18,,,['Monitoring and Controlling Resources'],['4.A.4.c.3'],"Kinh doanh, tài chính và quản trị tổ chức",3,3.0,3.0,3.3333333333333335,1.6666666666666667,3.0,4.0,3.0,3.6666666666666665,3.6666666666666665,4.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,0.0,33.33333333333333,0.0,2,1.5,4.0,2.0,3.5,2.5,4.5
15899,13-1081.02,Logistics Analysts,Maintain logistics records in accordance with corporate policies.,Core,5.0,5.0,3.91,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.8,2.6,2.6,1.6,2.4,2.6,3.0,2.8,3.2,3.0,20.0,60.0,20.0,20.0,20.0,0.0,40.0,40.0,20.0,20.0,0.0,20.0,0.0,3,4.0,2.0,1.6666666666666667,2.3333333333333335,2.0,2.6666666666666665
15896,13-1081.02,Logistics Analysts,Manage systems to ensure that pricing structures adequately reflect logistics costing.,Core,3.0,3.0,3.88,72.73,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15902,13-1081.02,Logistics Analysts,"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns.",Core,4.0,4.0,3.8,90.91,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",4,2.25,1.75,2.75,2.0,2.25,1.75,3.0,2.25,2.75,2.5,25.0,50.0,25.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,0.0,25.0,2,4.0,2.0,2.5,2.0,1.5,2.5
15882,13-1081.02,Logistics Analysts,"Monitor industry standards, trends, or practices to identify developments in logistics planning or execution.",Core,3.0,3.0,3.38,95.45,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20010,13-1081.02,Logistics Analysts,"Reorganize shipping schedules to consolidate loads, maximize vehicle usage, or limit the movement of empty vehicles or containers.",Supplemental,5.0,5.0,4.36,63.64,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15887,13-1081.02,Logistics Analysts,Contact potential vendors to determine material availability.,Supplemental,5.0,5.0,4.07,63.64,,,['Getting Information'],['4.A.1.a.1'],"Kinh doanh, tài chính và quản trị tổ chức",4,1.5,2.25,3.25,2.25,3.0,1.75,4.0,3.25,3.75,3.5,25.0,25.0,0.0,0.0,0.0,0.0,25.0,75.0,25.0,75.0,50.0,75.0,25.0,2,4.0,1.0,1.5,2.0,3.0,2.0
15884,13-1081.02,Logistics Analysts,Develop or maintain payment systems to ensure accuracy of vendor payments.,Supplemental,4.0,4.0,3.83,54.55,,,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.4,3.0,3.0,2.8,3.6,1.8,3.4,3.4,2.8,3.4,40.0,40.0,0.0,20.0,0.0,20.0,20.0,40.0,20.0,60.0,40.0,60.0,40.0,2,4.0,1.0,3.0,2.0,1.5,2.0
15886,13-1081.02,Logistics Analysts,Develop or maintain freight rate databases for use by supply chain departments to determine the most economical modes of transportation.,Supplemental,4.0,4.0,3.69,59.09,,,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20011,13-1081.02,Logistics Analysts,"Route or reroute drivers in real time with remote route navigation software, satellite linkup systems, or global positioning systems (GPS) to improve operational efficiencies.",Supplemental,3.0,3.0,3.27,50.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15885,13-1081.02,Logistics Analysts,Determine packaging requirements.,Supplemental,3.0,3.0,2.92,59.09,,,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"Kinh doanh, tài chính và quản trị tổ chức",3,2.3333333333333335,2.0,3.0,1.6666666666666667,2.6666666666666665,2.3333333333333335,2.6666666666666665,3.0,2.0,2.3333333333333335,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,1.5,2.0,3.5,2.5,2.0
20013,13-1081.02,Logistics Analysts,Compare locations or environmental policies of carriers or suppliers to make transportation decisions with lower environmental impact.,Supplemental,3.0,3.0,2.73,50.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
7276,13-1111.00,Management Analysts,Gather and organize information on problems or procedures.,Core,3.0,3.0,4.48,100.0,114710.0,893900.0,['Getting Information'],['4.A.1.a.1'],"Kinh doanh, tài chính và quản trị tổ chức",4,3.25,2.0,3.5,2.25,3.5,2.5,3.0,3.25,3.5,3.0,25.0,25.0,50.0,25.0,75.0,50.0,25.0,50.0,50.0,50.0,25.0,25.0,25.0,3,4.333333333333333,1.3333333333333333,2.0,2.0,1.3333333333333333,1.6666666666666667
7277,13-1111.00,Management Analysts,Analyze data gathered and develop solutions or alternative methods of proceeding.,Core,3.0,3.0,4.45,100.0,114710.0,893900.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",6,2.8333333333333335,2.1666666666666665,2.6666666666666665,1.5,2.3333333333333335,2.3333333333333335,2.8333333333333335,2.6666666666666665,3.1666666666666665,3.1666666666666665,33.33333333333333,33.33333333333333,0.0,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,2,4.0,1.0,1.5,2.0,1.0,2.0
7282,13-1111.00,Management Analysts,"Document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",Core,3.0,3.0,4.24,100.0,114710.0,893900.0,"['Documenting/Recording Information', 'Providing Consultation and Advice to Others']","['4.A.3.b.6', '4.A.4.b.6']","Kinh doanh, tài chính và quản trị tổ chức",5,2.8,3.0,3.0,2.6,3.0,2.2,3.8,3.4,3.8,2.8,20.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,2,4.0,1.0,1.0,3.0,1.0,2.5
7285,13-1111.00,Management Analysts,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",Core,3.0,3.0,4.1,95.24,114710.0,893900.0,"['Getting Information', 'Developing Objectives and Strategies']","['4.A.1.a.1', '4.A.2.b.4']","Kinh doanh, tài chính và quản trị tổ chức",5,2.2,3.0,3.6,2.4,2.8,2.4,3.4,3.6,3.8,3.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,40.0,20.0,40.0,20.0,40.0,20.0,3,3.3333333333333335,1.0,2.3333333333333335,3.0,1.6666666666666667,2.6666666666666665
3351,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists","Evaluate job positions, determining classification, exempt or non-exempt status, and salary.",Supplemental,4.0,4.0,3.9,47.62,82920.0,102370.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
3356,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists","Prepare occupational classifications, job descriptions, and salary scales.",Supplemental,4.0,4.0,3.9,47.62,82920.0,102370.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Kinh doanh, tài chính và quản trị tổ chức",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20475,13-1151.00,Training and Development Specialists,"Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",Core,4.0,4.0,4.62,100.0,73760.0,436610.0,"['Documenting/Recording Information', 'Guiding, Directing, and Motivating Subordinates']","['4.A.3.b.6', '4.A.4.b.4']","Kinh doanh, tài chính và quản trị tổ chức",10,3.5,2.7,3.3,2.9,3.1,2.7,3.4,2.4,3.4,3.8,70.0,50.0,40.0,10.0,20.0,60.0,20.0,0.0,30.0,30.0,40.0,20.0,40.0,3,3.6666666666666665,1.6666666666666667,2.3333333333333335,3.0,1.6666666666666667,3.0
19559,13-1151.00,Training and Development Specialists,"Evaluate modes of training delivery, such as in-person or virtual, to optimize training effectiveness, training costs, or environmental impacts.",Core,3.0,3.0,4.45,100.0,73760.0,436610.0,['Getting Information'],['4.A.1.a.1'],"Kinh doanh, tài chính và quản trị tổ chức",6,2.6666666666666665,1.6666666666666667,3.3333333333333335,2.3333333333333335,3.1666666666666665,1.8333333333333333,3.3333333333333335,2.8333333333333335,3.1666666666666665,3.6666666666666665,66.66666666666666,50.0,0.0,0.0,0.0,33.33333333333333,16.666666666666664,16.666666666666664,33.33333333333333,50.0,16.666666666666664,16.666666666666664,33.33333333333333,3,3.0,2.0,1.6666666666666667,3.3333333333333335,2.0,2.6666666666666665
98,13-1151.00,Training and Development Specialists,"Monitor, evaluate, or record training activities or program effectiveness.",Core,4.0,4.0,4.4,95.65,73760.0,436610.0,"['Judging the Qualities of Objects, Services, or People']",['4.A.2.a.1'],"Kinh doanh, tài chính và quản trị tổ chức",10,3.6,2.1,2.9,1.9,3.1,2.4,3.2,2.8,3.3,3.4,60.0,40.0,40.0,40.0,0.0,40.0,0.0,30.0,30.0,30.0,40.0,10.0,10.0,3,2.6666666666666665,2.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,3.3333333333333335
20474,13-1151.00,Training and Development Specialists,"Design, plan, organize, or direct orientation and training programs for employees or customers.",Core,3.0,3.0,4.33,100.0,73760.0,436610.0,"['Documenting/Recording Information', 'Guiding, Directing, and Motivating Subordinates']","['4.A.3.b.6', '4.A.4.b.4']","Kinh doanh, tài chính và quản trị tổ chức",8,3.375,3.375,4.0,3.5,4.125,2.875,3.875,3.25,3.75,4.125,50.0,37.5,37.5,25.0,25.0,37.5,12.5,12.5,25.0,25.0,37.5,25.0,37.5,3,3.0,1.6666666666666667,1.6666666666666667,2.0,3.3333333333333335,3.6666666666666665
102,13-1151.00,Training and Development Specialists,Develop alternative training methods if expected improvements are not seen.,Core,3.0,3.0,4.1,100.0,73760.0,436610.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",6,2.6666666666666665,2.5,3.8333333333333335,2.6666666666666665,3.3333333333333335,3.1666666666666665,3.5,3.5,3.5,3.6666666666666665,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,33.33333333333333,50.0,16.666666666666664,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,3,3.0,1.3333333333333333,2.0,4.0,2.6666666666666665,2.3333333333333335
101,13-1151.00,Training and Development Specialists,"Evaluate training materials prepared by instructors, such as outlines, text, or handouts.",Core,3.0,3.0,4.0,91.3,73760.0,436610.0,"['Judging the Qualities of Objects, Services, or People', 'Guiding, Directing, and Motivating Subordinates']","['4.A.2.a.1', '4.A.4.b.4']","Kinh doanh, tài chính và quản trị tổ chức",5,3.8,3.2,4.0,3.0,3.4,2.4,3.0,3.8,3.6,3.6,40.0,0.0,40.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2,3.5,1.0,2.0,3.5,3.5,1.5
20476,13-1151.00,Training and Development Specialists,Monitor training costs and prepare budget reports to justify expenditures.,Core,3.0,3.0,3.82,73.91,73760.0,436610.0,"['Monitoring Processes, Materials, or Surroundings', 'Documenting/Recording Information']","['4.A.1.a.2', '4.A.3.b.6']","Kinh doanh, tài chính và quản trị tổ chức",6,3.3333333333333335,1.6666666666666667,3.0,1.8333333333333333,2.3333333333333335,1.8333333333333333,2.8333333333333335,3.1666666666666665,3.0,3.3333333333333335,50.0,16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,33.33333333333333,33.33333333333333,33.33333333333333,50.0,16.666666666666664,16.666666666666664,16.666666666666664,3,3.0,1.3333333333333333,2.0,3.6666666666666665,2.0,2.0
106,13-1151.00,Training and Development Specialists,Devise programs to develop executive potential among employees in lower-level positions.,Core,3.0,3.0,3.79,82.61,73760.0,436610.0,['Training and Teaching Others'],['4.A.4.b.3'],"Kinh doanh, tài chính và quản trị tổ chức",5,2.8,2.4,3.4,2.8,3.6,1.8,3.8,3.0,2.8,3.8,40.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,60.0,40.0,40.0,20.0,2,2.0,2.0,2.5,4.0,3.5,3.5
93,13-1151.00,Training and Development Specialists,"Keep up with developments in area of expertise by reading current journals, books, or magazine articles.",Core,3.0,3.0,3.73,100.0,73760.0,436610.0,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],"Kinh doanh, tài chính và quản trị tổ chức",10,3.6,2.4,3.5,2.6,3.2,2.2,3.1,2.0,2.6,2.9,40.0,30.0,50.0,20.0,30.0,30.0,10.0,20.0,20.0,40.0,0.0,10.0,10.0,3,4.0,1.0,1.0,3.0,1.0,2.0
95,13-1151.00,Training and Development Specialists,"Schedule classes based on availability of classrooms, equipment, or instructors.",Core,3.0,3.0,3.26,82.61,73760.0,436610.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Kinh doanh, tài chính và quản trị tổ chức",6,4.0,1.8333333333333333,2.1666666666666665,3.1666666666666665,2.0,3.3333333333333335,2.6666666666666665,3.3333333333333335,3.0,2.6666666666666665,66.66666666666666,33.33333333333333,16.666666666666664,33.33333333333333,0.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,2,4.0,2.0,2.0,2.0,2.5,2.5
15731,13-1199.06,Online Merchants,"Receive and process payments from customers, using electronic transaction services.",Core,5.0,5.0,4.46,87.05,,,['Monitoring and Controlling Resources'],['4.A.4.c.3'],"Kinh doanh, tài chính và quản trị tổ chức",10,2.4,1.5,2.9,1.9,3.0,2.5,2.4,1.9,2.4,2.5,50.0,20.0,20.0,0.0,0.0,20.0,30.0,30.0,20.0,40.0,40.0,40.0,30.0,3,5.0,1.0,2.3333333333333335,2.0,1.0,1.0
