Task ID,O*NET-SOC Code,Occupation,Task,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill,Skill ID,Industry Group,Worker Rating Count,Worker Automation Desire,Worker Time Rating,Worker Core Skill,Worker Job Security,Worker Enjoyment,Worker Physical Req,Worker Interpersonal Req,Worker Uncertainty Req,Worker Domain Req,Worker Agency Req,Worker Auto Reason Free Time,Worker Auto Reason Repetitive,Worker Auto Reason Human Error,Worker Auto Reason Stress,Worker Auto Reason Difficulty,Worker Auto Reason Scale,Worker Agency Reason Physical,Worker Agency Reason Control,Worker Agency Reason Domain,Worker Agency Reason Empathy,Worker Agency Reason Quality,Worker Agency Reason Dynamic,Worker Agency Reason Ethical,Expert Rating Count,Expert Automation Capacity,Expert Physical Req,Expert Uncertainty Req,Expert Domain Req,Expert Interpersonal Req,Expert Agency Req
21871,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Participate in preparation of product usage and precautionary label instructions.,Core,3.0,3.0,3.86,95.65,113770.0,23220.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
21877,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Develop industry standards of product safety.,Core,3.0,3.0,3.61,78.26,113770.0,23220.0,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
12929,19-1021.00,Biochemists and Biophysicists,"Prepare reports or recommendations, based upon research outcomes.",Core,4.0,4.0,4.05,100.0,115570.0,34520.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
3685,19-1022.00,Microbiologists,"Research use of bacteria and microorganisms to develop vitamins, antibiotics, amino acids, grain alcohol, sugars, and polymers.",Supplemental,4.0,4.0,3.71,63.64,95200.0,19760.0,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
16786,19-1029.01,Bioinformatics Scientists,Develop new software applications or customize existing applications to meet specific scientific project needs.,Core,3.0,3.0,4.3,84.9,,,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",5,3.6,3.2,3.8,2.6,3.0,1.6,2.8,3.0,3.8,3.2,20.0,0.0,40.0,40.0,40.0,20.0,20.0,40.0,60.0,40.0,40.0,40.0,40.0,3,4.0,1.3333333333333333,2.6666666666666665,4.666666666666667,2.6666666666666665,3.0
16790,19-1029.01,Bioinformatics Scientists,Create novel computational approaches and analytical tools as required by research goals.,Core,3.0,3.0,4.24,76.84,,,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",4,3.0,2.0,3.25,3.0,3.75,1.25,1.5,3.0,4.25,3.25,25.0,0.0,50.0,0.0,25.0,25.0,0.0,25.0,50.0,25.0,50.0,25.0,0.0,2,4.0,1.5,2.5,5.0,2.0,2.0
16795,19-1029.01,Bioinformatics Scientists,"Analyze large molecular datasets, such as raw microarray data, genomic sequence data, or proteomics data, for clinical or basic research purposes.",Core,5.0,5.0,3.94,78.39,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Y tế, dược và khoa học sự sống",6,2.8333333333333335,2.0,3.0,3.0,2.0,1.0,2.1666666666666665,3.1666666666666665,3.8333333333333335,2.6666666666666665,50.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,50.0,0.0,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,2,3.5,2.0,3.5,5.0,3.0,3.0
16791,19-1029.01,Bioinformatics Scientists,"Compile data for use in activities, such as gene expression profiling, genome annotation, or structural bioinformatics.",Core,3.0,3.0,3.75,81.88,,,['Getting Information'],['4.A.1.a.1'],"Y tế, dược và khoa học sự sống",5,4.0,2.4,2.8,2.4,2.4,2.6,2.2,2.2,3.0,2.4,60.0,40.0,40.0,20.0,40.0,60.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,3,4.0,1.6666666666666667,3.0,4.333333333333333,1.3333333333333333,2.0
16793,19-1029.01,Bioinformatics Scientists,"Manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",Core,5.0,5.0,3.71,86.64,,,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",6,4.166666666666667,2.0,2.6666666666666665,2.6666666666666665,2.3333333333333335,2.0,2.5,2.5,3.0,2.8333333333333335,50.0,16.666666666666664,33.33333333333333,0.0,16.666666666666664,50.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,2,3.5,1.5,3.5,5.0,2.5,3.0
16788,19-1029.01,Bioinformatics Scientists,Create or modify web-based bioinformatics tools.,Core,3.0,3.0,3.38,77.72,,,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",4,3.75,2.5,2.75,2.75,2.25,1.5,1.75,2.5,3.25,2.75,75.0,50.0,25.0,0.0,50.0,25.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,3,3.6666666666666665,2.3333333333333335,2.6666666666666665,3.6666666666666665,2.3333333333333335,2.6666666666666665
16783,19-1029.01,Bioinformatics Scientists,Instruct others in the selection and use of bioinformatics tools.,Supplemental,3.0,3.0,2.86,91.25,,,['Training and Teaching Others'],['4.A.4.b.3'],"Y tế, dược và khoa học sự sống",4,2.5,1.75,2.75,3.0,3.0,2.75,3.25,3.0,3.5,3.25,25.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,50.0,25.0,0.0,25.0,3,3.3333333333333335,2.0,3.0,4.0,3.0,3.0
16807,19-1029.02,Molecular and Cellular Biologists,Maintain accurate laboratory records and data.,Core,5.0,5.0,4.65,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",7,2.857142857142857,2.2857142857142856,2.857142857142857,1.8571428571428572,2.7142857142857144,2.2857142857142856,2.0,2.142857142857143,3.0,2.857142857142857,42.857142857142854,28.57142857142857,42.857142857142854,14.285714285714285,0.0,57.14285714285714,42.857142857142854,28.57142857142857,14.285714285714285,14.285714285714285,14.285714285714285,0.0,14.285714285714285,2,2.5,3.5,4.5,5.0,2.0,4.0
23905,19-1029.02,Molecular and Cellular Biologists,"Prepare or review reports, manuscripts, or meeting presentations.",Core,3.0,3.0,4.23,100.0,,,"['Getting Information', 'Evaluating Information to Determine Compliance with Standards', 'Documenting/Recording Information']","['4.A.1.a.1', '4.A.2.a.3', '4.A.3.b.6']","Y tế, dược và khoa học sự sống",6,3.1666666666666665,2.5,3.1666666666666665,2.3333333333333335,2.3333333333333335,2.0,2.5,2.8333333333333335,3.3333333333333335,2.8333333333333335,33.33333333333333,16.666666666666664,16.666666666666664,50.0,33.33333333333333,50.0,16.666666666666664,16.666666666666664,50.0,16.666666666666664,16.666666666666664,16.666666666666664,33.33333333333333,3,3.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,2.3333333333333335,2.6666666666666665
16808,19-1029.02,Molecular and Cellular Biologists,Instruct undergraduate and graduate students within the areas of cellular or molecular biology.,Core,4.0,4.0,4.19,100.0,,,['Training and Teaching Others'],['4.A.4.b.3'],"Y tế, dược và khoa học sự sống",7,2.7142857142857144,2.7142857142857144,3.5714285714285716,2.142857142857143,3.4285714285714284,3.7142857142857144,4.142857142857143,3.4285714285714284,4.142857142857143,4.0,28.57142857142857,14.285714285714285,42.857142857142854,14.285714285714285,14.285714285714285,42.857142857142854,71.42857142857143,28.57142857142857,57.14285714285714,71.42857142857143,28.57142857142857,85.71428571428571,14.285714285714285,2,2.0,3.5,3.5,3.5,4.0,4.0
16814,19-1029.02,Molecular and Cellular Biologists,Compile and analyze molecular or cellular experimental data and adjust experimental designs as necessary.,Core,5.0,5.0,4.12,100.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Y tế, dược và khoa học sự sống",6,3.3333333333333335,2.3333333333333335,3.3333333333333335,2.5,3.3333333333333335,2.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,2.8333333333333335,50.0,16.666666666666664,33.33333333333333,16.666666666666664,33.33333333333333,33.33333333333333,16.666666666666664,33.33333333333333,50.0,33.33333333333333,33.33333333333333,50.0,16.666666666666664,3,2.3333333333333335,3.3333333333333335,3.6666666666666665,4.666666666666667,2.0,3.6666666666666665
16809,19-1029.02,Molecular and Cellular Biologists,Evaluate new technologies to enhance or complement current research.,Core,3.0,3.0,4.08,100.0,,,"['Judging the Qualities of Objects, Services, or People']",['4.A.2.a.1'],"Y tế, dược và khoa học sự sống",5,3.0,3.0,3.8,2.6,3.8,2.6,3.0,3.6,3.6,3.4,60.0,0.0,40.0,20.0,20.0,40.0,20.0,40.0,20.0,20.0,20.0,40.0,20.0,2,2.0,2.5,4.0,5.0,3.0,5.0
16832,19-1029.03,Geneticists,"Maintain laboratory notebooks that record research methods, procedures, and results.",Core,5.0,5.0,4.36,92.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
16830,19-1029.03,Geneticists,Search scientific literature to select and modify methods and procedures most appropriate for genetic research goals.,Core,3.0,3.0,4.36,100.0,,,['Updating and Using Relevant Knowledge'],['4.A.2.b.3'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
16834,19-1029.03,Geneticists,Evaluate genetic data by performing appropriate mathematical or statistical calculations and analyses.,Core,3.0,3.0,4.22,96.0,,,['Getting Information'],['4.A.1.a.1'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18613,19-1029.04,Biologists,"Prepare technical and research reports, such as environmental impact reports, and communicate the results to individuals in industry, government, or the general public.",Core,4.0,4.0,4.23,87.73,,,"['Documenting/Recording Information', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.3.b.6', '4.A.4.a.2']","Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
174,19-1029.04,Biologists,"Program and use computers to store, process, and analyze data.",Core,5.0,5.0,4.05,91.12,,,"['Analyzing Data or Information', 'Working with Computers']","['4.A.2.a.4', '4.A.3.b.1']","Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
18614,19-1029.04,Biologists,"Review reports and proposals, such as those relating to land use classifications and recreational development, for accuracy, adequacy, or adherence to policies, regulations, or scientific standards.",Core,3.0,3.0,3.31,79.28,,,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15215,19-1041.00,Epidemiologists,Monitor and report incidents of infectious diseases to local and state health agencies.,Core,5.0,5.0,4.22,94.74,94160.0,11460.0,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20200,19-1042.00,"Medical Scientists, Except Epidemiologists","Conduct research to develop methodologies, instrumentation, and procedures for medical application, analyzing data and presenting findings to the scientific audience and general public.",Core,5.0,5.0,4.13,87.01,112690.0,156300.0,[],[],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15221,19-2041.00,"Environmental Scientists and Specialists, Including Health","Process and review environmental permits, licenses, or related materials.",Core,3.0,3.0,3.64,86.67,88640.0,84930.0,['Evaluating Information to Determine Compliance with Standards'],['4.A.2.a.3'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1519,19-2041.00,"Environmental Scientists and Specialists, Including Health","Provide advice on proper standards and regulations or the development of policies, strategies, or codes of practice for environmental management.",Core,4.0,4.0,3.51,90.45,88640.0,84930.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1523,19-2041.00,"Environmental Scientists and Specialists, Including Health","Prepare charts or graphs from data samples, providing summary information on the environmental relevance of the data.",Core,3.0,3.0,3.43,94.93,88640.0,84930.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1549,19-4042.00,"Environmental Science and Protection Technicians, Including Health","Record test data and prepare reports, summaries, or charts that interpret test results.",Core,3.0,3.0,4.0,100.0,56770.0,39390.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1552,19-4042.00,"Environmental Science and Protection Technicians, Including Health","Provide information or technical or program assistance to government representatives, employers, or the general public on the issues of public health, environmental protection, or workplace safety.",Core,5.0,5.0,3.65,90.91,56770.0,39390.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
4090,29-1124.00,Radiation Therapists,"Review prescription, diagnosis, patient chart, and identification.",Core,7.0,7.0,4.82,100.0,110820.0,18700.0,['Processing Information'],['4.A.2.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
4087,29-1124.00,Radiation Therapists,Enter data into computer and set controls to operate or adjust equipment or regulate dosage.,Core,7.0,7.0,4.78,90.18,110820.0,18700.0,"['Handling and Moving Objects', 'Working with Computers']","['4.A.3.a.2', '4.A.3.b.1']","Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
4089,29-1124.00,Radiation Therapists,"Maintain records, reports, or files as required, including such information as radiation dosages, equipment settings, or patients' reactions.",Core,7.0,7.0,4.63,98.03,110820.0,18700.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
4099,29-1124.00,Radiation Therapists,"Help physicians, radiation oncologists, or clinical physicists to prepare physical or technical aspects of radiation treatment plans, using information about patient condition and anatomy.",Core,5.0,5.0,4.48,83.57,110820.0,18700.0,['Thinking Creatively'],['4.A.2.b.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
4096,29-1124.00,Radiation Therapists,Calculate actual treatment dosages delivered during each session.,Core,5.0,5.0,4.46,69.88,110820.0,18700.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20408,29-1124.00,Radiation Therapists,Schedule patients for treatment times.,Core,5.0,5.0,4.16,94.73,110820.0,18700.0,['Scheduling Work and Activities'],['4.A.2.b.5'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1889,29-2011.00,Medical and Clinical Laboratory Technologists,Enter data from analysis of medical tests or clinical results into computer for storage.,Core,7.0,7.0,4.79,98.27,,,['Working with Computers'],['4.A.3.b.1'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1893,29-2011.00,Medical and Clinical Laboratory Technologists,"Provide technical information about test results to physicians, family members, or researchers.",Core,5.0,5.0,4.53,93.66,,,"['Interpreting the Meaning of Information for Others', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.4.a.1', '4.A.4.a.2']","Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17390,29-2011.01,Cytogenetic Technologists,"Arrange and attach chromosomes in numbered pairs on karyotype charts, using standard genetics laboratory practices and nomenclature, to identify normal or abnormal chromosomes.",Core,7.0,7.0,5.0,100.0,,,['Handling and Moving Objects'],['4.A.3.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17376,29-2011.01,Cytogenetic Technologists,Summarize test results and report to appropriate authorities.,Core,6.0,6.0,4.86,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20568,29-2011.01,Cytogenetic Technologists,"Input details of specimen processing, analysis, and technical issues into logs or laboratory information systems (LIS).",Core,6.0,6.0,4.81,100.0,,,['Working with Computers'],['4.A.3.b.1'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17392,29-2011.01,Cytogenetic Technologists,Input details of specimens into logs or computer systems.,Core,6.0,6.0,4.76,100.0,,,['Working with Computers'],['4.A.3.b.1'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20566,29-2011.01,Cytogenetic Technologists,"Describe chromosome, FISH and aCGH analysis results in International System of Cytogenetic Nomenclature (ISCN) language.",Core,6.0,6.0,4.65,95.24,,,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17383,29-2011.01,Cytogenetic Technologists,Create chromosome images using computer imaging systems.,Core,7.0,7.0,4.57,100.0,,,['Controlling Machines and Processes'],['4.A.3.a.3'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20572,29-2011.01,Cytogenetic Technologists,Communicate to responsible parties unacceptable specimens and suggest remediation for future submissions.,Core,5.0,5.0,4.47,80.95,,,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
20573,29-2011.01,Cytogenetic Technologists,Archive case documentation and study materials as required by regulations and laws.,Core,3.0,3.0,3.89,90.48,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17387,29-2011.01,Cytogenetic Technologists,"Communicate test results or technical information to patients, physicians, family members, or researchers.",Supplemental,5.0,5.0,4.82,52.38,,,"['Interpreting the Meaning of Information for Others', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.4.a.1', '4.A.4.a.2']","Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17401,29-2011.02,Cytotechnologists,Document specimens by verifying patients' and specimens' information.,Core,7.0,7.0,5.0,100.0,,,['Processing Information'],['4.A.2.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17398,29-2011.02,Cytotechnologists,Provide patient clinical data or microscopic findings to assist pathologists in the preparation of pathology reports.,Core,6.0,6.0,4.73,100.0,,,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17407,29-2011.02,Cytotechnologists,Assign tasks or coordinate task assignments to ensure adequate performance of laboratory activities.,Core,5.0,5.0,4.0,100.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1905,29-2012.00,Medical and Clinical Laboratory Technicians,"Analyze and record test data to issue reports that use charts, graphs, or narratives.",Supplemental,5.0,5.0,4.24,55.4,,,['Analyzing Data or Information'],['4.A.2.a.4'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17424,29-2099.01,Neurodiagnostic Technologists,"Summarize technical data to assist physicians to diagnose brain, sleep, or nervous system disorders.",Core,6.0,6.0,4.71,100.0,,,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
17435,29-2099.01,Neurodiagnostic Technologists,Submit reports to physicians summarizing test results.,Core,6.0,6.0,4.6,96.77,,,"['Communicating with Supervisors, Peers, or Subordinates']",['4.A.4.a.2'],"Y tế, dược và khoa học sự sống",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
9416,31-9094.00,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",Core,7.0,7.0,4.88,95.4,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",7,3.0,2.7142857142857144,3.857142857142857,2.4285714285714284,2.7142857142857144,2.2857142857142856,3.2857142857142856,2.7142857142857144,3.7142857142857144,3.0,42.857142857142854,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,28.57142857142857,14.285714285714285,57.14285714285714,28.57142857142857,42.857142857142854,57.14285714285714,14.285714285714285,28.57142857142857,1,5.0,2.0,2.0,2.0,2.0,2.0
9421,31-9094.00,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",Core,7.0,7.0,4.76,90.17,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",8,3.125,2.625,3.5,2.625,3.0,2.75,3.0,2.625,3.75,2.75,62.5,25.0,50.0,12.5,0.0,25.0,37.5,0.0,12.5,37.5,12.5,25.0,12.5,1,5.0,1.0,1.0,1.0,1.0,1.0
9414,31-9094.00,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",Core,5.0,5.0,4.73,86.68,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",7,3.142857142857143,2.4285714285714284,2.7142857142857144,2.142857142857143,2.142857142857143,2.0,2.4285714285714284,2.2857142857142856,2.7142857142857144,2.4285714285714284,57.14285714285714,57.14285714285714,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,14.285714285714285,14.285714285714285,0.0,28.57142857142857,0.0,42.857142857142854,1,5.0,1.0,4.0,4.0,1.0,1.0
9413,31-9094.00,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",Core,7.0,7.0,4.65,93.65,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",5,3.6,2.8,3.4,2.0,3.2,2.4,2.8,2.6,3.4,2.4,80.0,40.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,1,5.0,1.0,4.0,4.0,1.0,1.0
9415,31-9094.00,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",Core,5.0,5.0,4.62,83.18,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",5,3.2,3.0,3.4,2.0,3.0,2.8,2.8,2.8,3.4,3.2,60.0,20.0,40.0,0.0,0.0,20.0,60.0,60.0,40.0,20.0,20.0,20.0,20.0,1,4.0,1.0,5.0,3.0,1.0,1.0
9423,31-9094.00,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",Core,7.0,7.0,4.62,75.76,39210.0,43070.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Y tế, dược và khoa học sự sống",7,3.2857142857142856,2.7142857142857144,3.2857142857142856,2.7142857142857144,2.5714285714285716,2.857142857142857,2.2857142857142856,2.857142857142857,3.142857142857143,2.857142857142857,57.14285714285714,42.857142857142854,28.57142857142857,28.57142857142857,14.285714285714285,42.857142857142854,14.285714285714285,28.57142857142857,42.857142857142854,28.57142857142857,28.57142857142857,42.857142857142854,14.285714285714285,1,5.0,2.0,2.0,5.0,3.0,2.0
