Task ID,O*NET-SOC Code,Occupation,Task,Task Type,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill,Skill ID,Industry Group,Worker Rating Count,Worker Automation Desire,Worker Time Rating,Worker Core Skill,Worker Job Security,Worker Enjoyment,Worker Physical Req,Worker Interpersonal Req,Worker Uncertainty Req,Worker Domain Req,Worker Agency Req,Worker Auto Reason Free Time,Worker Auto Reason Repetitive,Worker Auto Reason Human Error,Worker Auto Reason Stress,Worker Auto Reason Difficulty,Worker Auto Reason Scale,Worker Agency Reason Physical,Worker Agency Reason Control,Worker Agency Reason Domain,Worker Agency Reason Empathy,Worker Agency Reason Quality,Worker Agency Reason Dynamic,Worker Agency Reason Ethical,Expert Rating Count,Expert Automation Capacity,Expert Physical Req,Expert Uncertainty Req,Expert Domain Req,Expert Interpersonal Req,Expert Agency Req
1328,15-1244.00,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Core,3.0,3.0,3.17,87.78,101190.0,318570.0,"['Getting Information', 'Analyzing Data or Information', 'Making Decisions and Solving Problems']","['4.A.1.a.1', '4.A.2.a.4', '4.A.2.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
15208,15-1244.00,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Supplemental,5.0,5.0,3.59,59.49,101190.0,318570.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
1273,15-1251.00,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Core,7.0,7.0,4.42,93.78,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",10,3.1,2.6,3.4,2.9,3.0,2.0,3.1,3.5,3.8,3.2,50.0,10.0,20.0,20.0,20.0,40.0,10.0,60.0,60.0,40.0,50.0,40.0,20.0,2,3.5,1.5,2.0,3.0,2.0,3.0
1267,15-1251.00,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Core,6.0,6.0,4.38,93.87,103640.0,109870.0,"['Inspecting Equipment, Structures, or Materials', 'Working with Computers']","['4.A.1.b.2', '4.A.3.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",10,3.0,2.0,2.9,2.2,2.1,1.6,2.2,2.5,2.9,2.4,50.0,50.0,30.0,20.0,30.0,20.0,20.0,20.0,20.0,30.0,0.0,0.0,0.0,2,3.0,1.5,2.0,3.0,1.5,3.5
1272,15-1251.00,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Core,5.0,5.0,4.37,100.0,103640.0,109870.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",8,2.5,2.5,3.375,2.125,2.75,1.5,2.5,3.0,3.625,2.75,37.5,25.0,12.5,25.0,12.5,0.0,12.5,50.0,50.0,37.5,50.0,50.0,25.0,2,3.0,1.5,3.5,4.0,3.0,3.0
1270,15-1251.00,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Core,6.0,6.0,4.15,88.75,103640.0,109870.0,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",9,3.111111111111111,2.3333333333333335,3.5555555555555554,2.111111111111111,3.111111111111111,2.0,2.5555555555555554,2.7777777777777777,3.0,2.6666666666666665,66.66666666666666,22.22222222222222,44.44444444444444,11.11111111111111,11.11111111111111,55.55555555555556,11.11111111111111,44.44444444444444,55.55555555555556,33.33333333333333,44.44444444444444,22.22222222222222,22.22222222222222,2,4.5,1.5,2.0,3.5,1.5,2.0
1276,15-1251.00,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Core,3.0,3.0,3.58,86.57,103640.0,109870.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",8,3.0,2.25,3.375,2.0,3.0,1.5,2.625,2.5,3.125,2.375,50.0,12.5,25.0,37.5,37.5,37.5,25.0,25.0,37.5,12.5,25.0,37.5,12.5,2,5.0,1.0,1.0,1.5,1.0,1.0
1269,15-1251.00,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Core,5.0,5.0,3.56,99.79,103640.0,109870.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",8,3.625,1.625,2.875,2.125,2.5,1.75,2.5,2.0,2.875,2.25,50.0,50.0,25.0,25.0,12.5,50.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,3,4.666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,1.3333333333333333
1277,15-1251.00,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Core,5.0,5.0,3.28,69.44,103640.0,109870.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",8,2.625,2.125,2.875,1.75,2.75,1.875,2.375,2.625,2.875,2.875,37.5,37.5,12.5,25.0,25.0,25.0,12.5,37.5,62.5,12.5,12.5,37.5,12.5,2,3.5,1.5,2.0,2.5,1.5,3.0
1274,15-1251.00,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Core,4.0,4.0,3.27,85.01,103640.0,109870.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,2.8,1.4,2.1,1.8,1.9,1.6,2.3,1.8,2.5,2.4,50.0,40.0,20.0,10.0,10.0,20.0,0.0,20.0,20.0,20.0,10.0,10.0,10.0,3,4.0,1.6666666666666667,2.0,2.6666666666666665,3.0,2.0
1275,15-1251.00,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Core,3.0,3.0,3.26,67.74,103640.0,109870.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.4,1.9,2.5,1.5,2.7,1.7,2.1,1.9,2.8,2.6,60.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,0.0,2,5.0,1.0,2.0,2.5,1.0,1.0
1279,15-1251.00,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",Core,4.0,4.0,3.22,70.93,103640.0,109870.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",9,2.3333333333333335,2.0,2.888888888888889,2.2222222222222223,2.6666666666666665,1.5555555555555556,3.2222222222222223,2.888888888888889,3.3333333333333335,2.5555555555555554,44.44444444444444,11.11111111111111,0.0,22.22222222222222,0.0,22.22222222222222,0.0,33.33333333333333,22.22222222222222,44.44444444444444,33.33333333333333,11.11111111111111,11.11111111111111,3,2.3333333333333335,1.0,2.3333333333333335,3.0,4.0,3.3333333333333335
21049,15-1251.00,Computer Programmers,Develop Web sites.,Supplemental,5.0,5.0,3.24,50.27,103640.0,109870.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",9,2.6666666666666665,2.111111111111111,2.5555555555555554,2.3333333333333335,3.0,1.7777777777777777,2.3333333333333335,2.6666666666666665,2.6666666666666665,3.0,22.22222222222222,44.44444444444444,33.33333333333333,11.11111111111111,22.22222222222222,11.11111111111111,0.0,44.44444444444444,33.33333333333333,11.11111111111111,44.44444444444444,11.11111111111111,11.11111111111111,2,4.0,1.5,2.5,3.0,2.5,2.5
14642,15-1253.00,Software Quality Assurance Analysts and Testers,"Identify, analyze, and document problems with program function, output, online screen, or content.",Core,6.0,6.0,4.7,100.0,110260.0,199800.0,"['Analyzing Data or Information', 'Working with Computers', 'Documenting/Recording Information']","['4.A.2.a.4', '4.A.3.b.1', '4.A.3.b.6']","Công nghệ thông tin, AI và phân tích dữ liệu",5,3.0,3.0,4.0,2.8,2.8,1.6,1.8,2.8,3.2,3.4,40.0,40.0,20.0,20.0,20.0,20.0,0.0,60.0,40.0,0.0,40.0,20.0,40.0,3,3.0,1.0,2.3333333333333335,3.0,2.6666666666666665,2.6666666666666665
14641,15-1253.00,Software Quality Assurance Analysts and Testers,"Document software defects, using a bug tracking system, and report defects to software developers.",Core,6.0,6.0,4.68,100.0,110260.0,199800.0,"['Processing Information', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.2.a.2', '4.A.4.a.2']","Công nghệ thông tin, AI và phân tích dữ liệu",6,2.6666666666666665,3.3333333333333335,3.5,2.0,3.3333333333333335,3.0,3.0,2.6666666666666665,2.1666666666666665,3.1666666666666665,16.666666666666664,16.666666666666664,16.666666666666664,0.0,16.666666666666664,33.33333333333333,50.0,50.0,66.66666666666666,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,3,4.0,1.3333333333333333,1.6666666666666667,3.0,2.6666666666666665,2.0
14640,15-1253.00,Software Quality Assurance Analysts and Testers,"Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability.",Core,3.0,3.0,4.52,97.06,110260.0,199800.0,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,3.0,2.6666666666666665,2.8333333333333335,2.5,3.0,2.1666666666666665,2.8333333333333335,2.8333333333333335,3.1666666666666665,3.3333333333333335,66.66666666666666,16.666666666666664,33.33333333333333,16.666666666666664,0.0,33.33333333333333,33.33333333333333,16.666666666666664,66.66666666666666,16.666666666666664,33.33333333333333,33.33333333333333,33.33333333333333,2,3.0,2.0,2.0,3.5,1.5,3.0
14638,15-1253.00,Software Quality Assurance Analysts and Testers,"Design test plans, scenarios, scripts, or procedures.",Core,3.0,3.0,4.35,100.0,110260.0,199800.0,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,3.8333333333333335,2.6666666666666665,3.6666666666666665,2.3333333333333335,2.5,1.8333333333333333,2.3333333333333335,3.1666666666666665,3.6666666666666665,3.0,50.0,33.33333333333333,66.66666666666666,16.666666666666664,33.33333333333333,83.33333333333334,33.33333333333333,16.666666666666664,16.666666666666664,16.666666666666664,0.0,33.33333333333333,16.666666666666664,3,3.3333333333333335,1.0,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.6666666666666665
14648,15-1253.00,Software Quality Assurance Analysts and Testers,Document test procedures to ensure replicability and compliance with standards.,Core,5.0,5.0,4.3,100.0,110260.0,199800.0,['Documenting/Recording Information'],['4.A.3.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",5,3.4,3.2,3.0,2.0,2.8,3.2,3.2,3.6,3.4,3.2,40.0,20.0,20.0,40.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,40.0,0.0,2,5.0,1.0,1.0,1.0,1.0,1.0
14653,15-1253.00,Software Quality Assurance Analysts and Testers,Provide feedback and recommendations to developers on software usability and functionality.,Core,4.0,4.0,4.27,97.06,110260.0,199800.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",8,3.0,2.75,3.75,2.0,3.25,2.0,3.75,3.125,3.75,3.625,37.5,0.0,12.5,12.5,12.5,50.0,25.0,37.5,50.0,12.5,37.5,25.0,50.0,3,3.0,1.0,2.6666666666666665,3.6666666666666665,3.0,3.0
14652,15-1253.00,Software Quality Assurance Analysts and Testers,"Install, maintain, or use software testing programs.",Core,6.0,6.0,4.26,100.0,110260.0,199800.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,3.5,3.5,3.8333333333333335,2.5,3.1666666666666665,1.8333333333333333,2.8333333333333335,2.6666666666666665,3.8333333333333335,3.6666666666666665,33.33333333333333,16.666666666666664,33.33333333333333,50.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,16.666666666666664,33.33333333333333,50.0,50.0,2,3.0,1.0,3.5,4.0,2.5,3.0
14639,15-1253.00,Software Quality Assurance Analysts and Testers,Test system modifications to prepare for implementation.,Core,3.0,3.0,4.21,97.06,110260.0,199800.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",4,3.25,3.25,3.75,2.0,2.75,1.5,2.5,3.0,3.75,3.5,25.0,25.0,0.0,25.0,50.0,50.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,3,3.6666666666666665,1.3333333333333333,2.0,2.6666666666666665,2.0,2.6666666666666665
14644,15-1253.00,Software Quality Assurance Analysts and Testers,Create or maintain databases of known test defects.,Core,5.0,5.0,4.15,100.0,110260.0,199800.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",4,3.25,3.0,3.25,1.5,2.75,1.5,2.5,2.75,3.25,2.75,50.0,0.0,25.0,0.0,25.0,50.0,25.0,25.0,25.0,25.0,50.0,50.0,25.0,2,5.0,1.0,1.0,2.5,1.5,1.5
14649,15-1253.00,Software Quality Assurance Analysts and Testers,"Develop or specify standards, methods, or procedures to determine product quality or release readiness.",Core,3.0,3.0,4.12,97.06,110260.0,199800.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",6,3.1666666666666665,3.0,3.5,2.3333333333333335,3.1666666666666665,2.0,2.5,3.3333333333333335,3.6666666666666665,3.1666666666666665,50.0,16.666666666666664,33.33333333333333,0.0,33.33333333333333,33.33333333333333,50.0,0.0,50.0,0.0,16.666666666666664,16.666666666666664,16.666666666666664,3,3.0,1.6666666666666667,2.3333333333333335,3.3333333333333335,2.6666666666666665,3.6666666666666665
14643,15-1253.00,Software Quality Assurance Analysts and Testers,Monitor bug resolution efforts and track successes.,Core,5.0,5.0,4.12,100.0,110260.0,199800.0,"['Monitoring Processes, Materials, or Surroundings', 'Documenting/Recording Information']","['4.A.1.a.2', '4.A.3.b.6']","Công nghệ thông tin, AI và phân tích dữ liệu",4,4.0,2.75,3.25,1.75,2.75,2.0,3.0,2.75,3.25,2.5,75.0,0.0,25.0,25.0,50.0,75.0,25.0,0.0,25.0,25.0,0.0,25.0,0.0,3,4.0,1.0,1.6666666666666667,3.3333333333333335,2.0,2.0
14650,15-1253.00,Software Quality Assurance Analysts and Testers,Update automated test scripts to ensure currency.,Core,4.0,4.0,4.09,94.12,110260.0,199800.0,['Developing Objectives and Strategies'],['4.A.2.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",3,3.6666666666666665,2.6666666666666665,3.3333333333333335,2.0,3.3333333333333335,2.0,3.3333333333333335,3.0,3.0,3.0,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,0.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,2,4.5,1.0,1.0,2.0,1.5,1.5
14645,15-1253.00,Software Quality Assurance Analysts and Testers,Plan test schedules or strategies in accordance with project scope or delivery dates.,Core,3.0,3.0,4.0,100.0,110260.0,199800.0,"['Developing Objectives and Strategies', 'Organizing, Planning, and Prioritizing Work']","['4.A.2.b.4', '4.A.2.b.6']","Công nghệ thông tin, AI và phân tích dữ liệu",3,3.0,2.6666666666666665,2.6666666666666665,2.0,3.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,3.6666666666666665,3.3333333333333335,33.33333333333333,0.0,33.33333333333333,0.0,0.0,66.66666666666666,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,3,4.0,1.0,2.0,3.6666666666666665,3.3333333333333335,2.6666666666666665
14654,15-1253.00,Software Quality Assurance Analysts and Testers,Monitor program performance to ensure efficient and problem-free operations.,Core,4.0,4.0,3.97,100.0,110260.0,199800.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",4,3.75,2.75,2.5,2.75,2.5,2.25,3.25,2.75,3.25,3.25,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,2,3.5,2.0,2.5,2.5,2.0,3.0
14655,15-1253.00,Software Quality Assurance Analysts and Testers,"Conduct software compatibility tests with programs, hardware, operating systems, or network environments.",Core,3.0,3.0,3.88,100.0,110260.0,199800.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",4,3.25,2.75,3.0,2.25,3.0,2.25,3.25,1.75,3.25,3.0,0.0,50.0,50.0,0.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,2,5.0,1.0,1.0,2.5,1.5,1.0
14647,15-1253.00,Software Quality Assurance Analysts and Testers,"Review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks.",Core,3.0,3.0,3.71,100.0,110260.0,199800.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",3,2.3333333333333335,2.3333333333333335,4.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,3.6666666666666665,3.6666666666666665,4.0,3.3333333333333335,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,2,4.5,1.0,1.5,3.5,1.0,1.5
14658,15-1253.00,Software Quality Assurance Analysts and Testers,"Identify program deviance from standards, and suggest modifications to ensure compliance.",Core,4.0,4.0,3.7,97.06,110260.0,199800.0,"['Inspecting Equipment, Structures, or Materials', 'Providing Consultation and Advice to Others']","['4.A.1.b.2', '4.A.4.b.6']","Công nghệ thông tin, AI và phân tích dữ liệu",4,3.0,1.75,2.0,2.25,2.25,1.25,1.5,2.25,3.5,2.75,25.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2,3.5,1.0,2.5,3.5,3.0,3.0
14661,15-1253.00,Software Quality Assurance Analysts and Testers,"Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",Core,4.0,4.0,3.66,85.29,110260.0,199800.0,"['Getting Information', 'Inspecting Equipment, Structures, or Materials']","['4.A.1.a.1', '4.A.1.b.2']","Công nghệ thông tin, AI và phân tích dữ liệu",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
14664,15-1253.00,Software Quality Assurance Analysts and Testers,Conduct historical analyses of test results.,Core,3.0,3.0,3.29,100.0,110260.0,199800.0,['Analyzing Data or Information'],['4.A.2.a.4'],"Công nghệ thông tin, AI và phân tích dữ liệu",0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,
14707,15-1254.00,Web Developers,Write supporting code for Web applications or Web sites.,Core,7.0,7.0,4.58,100.0,98790.0,78860.0,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",10,2.9,2.7,3.9,2.9,3.2,1.6,2.8,2.5,3.4,3.4,60.0,10.0,60.0,20.0,0.0,30.0,0.0,10.0,20.0,0.0,20.0,20.0,10.0,3,4.666666666666667,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.0
14694,15-1254.00,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",Core,5.0,5.0,4.42,100.0,98790.0,78860.0,"['Thinking Creatively', 'Working with Computers']","['4.A.2.b.2', '4.A.3.b.1']","Công nghệ thông tin, AI và phân tích dữ liệu",10,2.9,3.1,3.7,2.6,3.2,2.1,3.7,3.0,3.7,3.6,40.0,10.0,20.0,10.0,0.0,20.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,2,3.5,2.0,2.5,3.0,2.5,3.0
14698,15-1254.00,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,Core,5.0,5.0,4.35,95.83,98790.0,78860.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,4.2,1.5,2.5,1.8,2.3,1.4,1.6,1.9,2.6,2.0,60.0,80.0,40.0,20.0,10.0,50.0,10.0,10.0,20.0,0.0,20.0,0.0,10.0,3,4.666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333
14700,15-1254.00,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",Core,4.0,4.0,4.09,95.83,98790.0,78860.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.0,3.1,3.7,2.5,3.2,2.2,3.2,3.2,4.1,3.8,50.0,50.0,30.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,1.0,1.3333333333333333,3.3333333333333335,1.0,2.0
14710,15-1254.00,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",Core,3.0,3.0,4.04,95.83,98790.0,78860.0,"['Inspecting Equipment, Structures, or Materials']",['4.A.1.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.3,2.3,3.5,2.0,2.4,1.8,2.8,3.0,3.2,2.9,50.0,40.0,40.0,10.0,0.0,10.0,0.0,20.0,20.0,10.0,20.0,10.0,0.0,3,4.666666666666667,1.0,1.3333333333333333,3.3333333333333335,1.6666666666666667,1.6666666666666667
14695,15-1254.00,Web Developers,Perform or direct Web site updates.,Core,3.0,3.0,4.0,100.0,98790.0,78860.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,2.4,1.9,3.1,2.6,3.0,1.5,2.7,2.4,3.1,2.8,30.0,30.0,20.0,0.0,10.0,40.0,0.0,30.0,10.0,20.0,40.0,0.0,0.0,3,3.6666666666666665,1.6666666666666667,2.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665
14713,15-1254.00,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",Core,5.0,5.0,3.67,100.0,98790.0,78860.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.3,1.4,2.0,2.1,1.7,1.8,3.7,2.5,2.5,2.9,50.0,50.0,10.0,0.0,0.0,20.0,10.0,30.0,20.0,30.0,30.0,30.0,30.0,2,5.0,1.0,1.0,2.0,2.0,1.0
14708,15-1254.00,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,Core,3.0,3.0,3.57,87.5,98790.0,78860.0,"['Communicating with Supervisors, Peers, or Subordinates', 'Providing Consultation and Advice to Others']","['4.A.4.a.2', '4.A.4.b.6']","Công nghệ thông tin, AI và phân tích dữ liệu",10,3.2,2.2,3.0,2.0,2.3,2.1,3.5,3.0,3.2,3.1,40.0,30.0,40.0,20.0,10.0,30.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,2,2.0,1.5,2.0,4.0,3.5,4.5
14717,15-1254.00,Web Developers,Establish appropriate server directory trees.,Core,3.0,3.0,3.47,87.5,98790.0,78860.0,['Working with Computers'],['4.A.3.b.1'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.3,2.2,3.1,1.8,3.0,1.8,2.2,2.6,3.1,2.9,50.0,40.0,30.0,20.0,20.0,30.0,20.0,30.0,40.0,20.0,40.0,40.0,30.0,3,4.333333333333333,2.0,1.6666666666666667,3.6666666666666665,1.6666666666666667,1.6666666666666667
14719,15-1254.00,Web Developers,Recommend and implement performance improvements.,Core,3.0,3.0,3.39,100.0,98790.0,78860.0,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,3.1,2.2,3.0,1.7,2.0,1.5,2.5,2.3,3.2,2.7,60.0,30.0,30.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,1.0,2.0,4.5,2.5,2.5
14714,15-1254.00,Web Developers,Develop or implement procedures for ongoing Web site revision.,Core,3.0,3.0,3.29,100.0,98790.0,78860.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,2.6,2.4,3.1,2.8,3.1,1.7,2.6,2.6,3.4,2.7,20.0,10.0,30.0,10.0,10.0,10.0,10.0,10.0,40.0,10.0,30.0,40.0,20.0,2,4.0,3.0,1.0,4.0,2.0,2.0
14722,15-1254.00,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",Core,3.0,3.0,3.18,95.83,98790.0,78860.0,['Thinking Creatively'],['4.A.2.b.2'],"Công nghệ thông tin, AI và phân tích dữ liệu",10,2.8,1.9,2.8,2.5,2.7,2.1,2.3,2.7,2.7,3.1,50.0,40.0,10.0,0.0,10.0,30.0,0.0,10.0,20.0,20.0,10.0,10.0,0.0,2,5.0,1.0,1.0,1.0,1.0,1.0
14723,15-1254.00,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,Supplemental,3.0,3.0,3.73,66.67,98790.0,78860.0,"['Monitoring Processes, Materials, or Surroundings', 'Communicating with Supervisors, Peers, or Subordinates']","['4.A.1.a.2', '4.A.4.a.2']","Công nghệ thông tin, AI và phân tích dữ liệu",10,2.9,2.6,3.5,1.9,2.9,1.4,2.7,2.5,3.6,2.8,60.0,20.0,50.0,10.0,0.0,40.0,0.0,20.0,20.0,10.0,20.0,20.0,20.0,3,3.3333333333333335,1.3333333333333333,2.3333333333333335,2.6666666666666665,3.0,3.0
16199,15-1255.01,Video Game Designers,Balance and adjust gameplay experiences to ensure the critical and commercial success of the product.,Core,5.0,5.0,4.65,100.0,,,['Thinking Creatively'],['4.A.2.b.2'],"Marketing, truyền thông và công nghiệp nội dung",6,3.1666666666666665,2.1666666666666665,2.8333333333333335,2.0,2.8333333333333335,1.6666666666666667,2.8333333333333335,3.1666666666666665,3.5,3.1666666666666665,66.66666666666666,16.666666666666664,66.66666666666666,0.0,16.666666666666664,50.0,33.33333333333333,50.0,50.0,16.666666666666664,66.66666666666666,33.33333333333333,0.0,3,2.6666666666666665,1.6666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665
16208,15-1255.01,Video Game Designers,"Devise missions, challenges, or puzzles to be encountered in game play.",Core,4.0,4.0,4.45,100.0,,,['Thinking Creatively'],['4.A.2.b.2'],"Marketing, truyền thông và công nghiệp nội dung",7,2.5714285714285716,2.0,3.0,2.857142857142857,3.857142857142857,1.4285714285714286,1.7142857142857142,2.7142857142857144,2.4285714285714284,2.0,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,14.285714285714285,14.285714285714285,0.0,14.285714285714285,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,0.0,2,3.0,2.5,2.0,3.5,2.0,3.5
